lang,form,PRET.SG,PRET.PL,PTCP,proto_gem_form,links,class_n,Note,Pattern,simple_pattern_sing,simple_pattern_pl
gml,spinnen,,,,spinnaną,https://en.wiktionary.org//wiki/spinnen#Middle_Low_German,3,,,,
gml,springen,,,,springaną,https://en.wiktionary.org//wiki/springen#Middle_Low_German,3,,,,
gml,stinken,,,,stinkwaną,https://en.wiktionary.org//wiki/stinken#Middle_Low_German,3,,,,
gml,swellen,,,,swellaną,https://en.wiktionary.org//wiki/swellen#Middle_Low_German,3,,,,
gml,swemmen,,,,swimmaną,https://en.wiktionary.org//wiki/swemmen#Middle_Low_German,3,,,,
gml,werpen,,,,werpaną,https://en.wiktionary.org//wiki/werpen#Middle_Low_German,3,,,,
gml,warden,,,,werþaną,https://en.wiktionary.org//wiki/warden#Middle_Low_German,3,,,,
gml,winden,,,,windaną,https://en.wiktionary.org//wiki/winden#Middle_Low_German,3,,,,
gml,winnen,,,,winnaną,https://en.wiktionary.org//wiki/winnen#Middle_Low_German,3,,,,
gml,breken,,,,brekaną,https://en.wiktionary.org//wiki/breken#Middle_Low_German,4,,,,
gml,baren,,,,beraną,https://en.wiktionary.org//wiki/baren#Middle_Low_German,4,,,,
gml,kamen,,,,kwemaną,https://en.wiktionary.org//wiki/kamen#Middle_Low_German,4,,,,
gml,nemen,nam,nâmen,genōmen,nemaną,https://en.wiktionary.org//wiki/nemen#Middle_Low_German,4,,ABCD,ABC,ABC
gml,scheren,,,,skeraną,https://en.wiktionary.org//wiki/scheren#Middle_Low_German,4,,,,
gml,,,,,stelaną,,4,,,,
gml,trēden,,,,trudaną,https://en.wiktionary.org//wiki/treden#Middle_Low_German,4,,,,
gml,weigen,,,,weganą,https://en.wiktionary.org//w/index.php?title=weigen&action=edit&redlink=1,5,,,,
gml,drēpen,drôp,drōpen,gedrōpen ,drepaną,https://en.wiktionary.org//wiki/drepen#Middle_Low_German,5,,ABCC,ABC,ABB
gml,ēten,,,,etaną,https://en.wiktionary.org//wiki/eten#Middle_Low_German,5,,,,
gml,vorgeven,,,,fragebaną,https://en.wiktionary.org//w/index.php?title=vorgeven&action=edit&redlink=1,5,,,,
gml,geven,gaf,gâven,gegēven,gebaną,https://en.wiktionary.org//wiki/geven#Middle_Low_German,5,,ABCD,ABC,ABC
gml,lēsen,,,,lesaną,https://en.wiktionary.org//wiki/lesen#Middle_Low_German,5,,,,
gml,wrēken,,,,wrekaną,https://en.wiktionary.org//wiki/wreken#Middle_Low_German,5,,,,
gml,bidden,,,,bidjaną,https://en.wiktionary.org//wiki/bidden#Middle_Low_German,5,,,,
gml,,,,,ligjaną,,5,,,,
gml,,,,,sitjaną,,5,,,,
gml,lāden,,,,hlaþaną,https://en.wiktionary.org//wiki/laden#Middle_Low_German,6,,,,
gml,malen,,,,malaną,https://en.wiktionary.org//wiki/malen#Middle_Low_German,6,,,,
gml,wāden,,,,wadaną,https://en.wiktionary.org//wiki/waden#Middle_Low_German,6,,,,
gml,backen,,,,bakaną,https://en.wiktionary.org//wiki/backen#Middle_Low_German,6,,,,
gml,dregen,,,,draganą,https://en.wiktionary.org//wiki/dregen#Middle_Low_German,6,,,,
gml,vāren,vôr,vôren,gevâren,faraną,https://en.wiktionary.org//wiki/varen#Middle_Low_German,6,,ABBC,ABC,ABC
gml,knāgen,,,,gnaganą,https://en.wiktionary.org//wiki/knagen#Middle_Low_German,6,,,,
gml,grāven,,,,grabaną,https://en.wiktionary.org//wiki/graven#Middle_Low_German,6,,,,
gml,schāven,,,,skabaną,https://en.wiktionary.org//wiki/schaven#Middle_Low_German,6,,,,
gml,slān,,,,slahaną,https://en.wiktionary.org//wiki/slan#Middle_Low_German,6,,,,
gml,standen,,,,standaną,https://en.wiktionary.org//wiki/stant#Middle_Low_German,6,,,,
gml,heffen,,,,habjaną,https://en.wiktionary.org//wiki/heffen#Middle_Low_German,6,,,,
gml,lachen,,,,hlahjaną,https://en.wiktionary.org//wiki/lachen#Middle_Low_German,6,,,,
gml,scheppen,,,,skapjaną,https://en.wiktionary.org//wiki/scheppen#Middle_Low_German,6,,,,
gml,sweren,,,,swarjaną,https://en.wiktionary.org//wiki/sweren#Middle_Low_German,6,,,,
gml,wassen,,,,wahsijaną,https://en.wiktionary.org//wiki/wassen#Middle_Low_German,6,,,,
gml,hêiten,,,,haitaną,https://en.wiktionary.org//wiki/heiten#Middle_Low_German,7,,,,
gml,houwen,,,,hawwaną,https://en.wiktionary.org/wiki/houwen#Middle_Low_German,7,,,,
gml,lôpen,,,,hlaupaną,https://en.wiktionary.org//wiki/lopen#Middle_Low_German,7,,,,
gml,bannen,,,,bannaną,,7,,,,
gml,hangen,,,,hanhaną,https://en.wiktionary.org//wiki/hangen#Middle_Low_German,7,,,,
gml,vallen,,,,fallaną,https://en.wiktionary.org//wiki/vallen#Middle_Low_German,7,,,,
gml,,,,,fanhaną,,7,,,,
gml,hōlden,,,,haldaną,https://en.wiktionary.org//wiki/holden#Middle_Low_German,7,,,,
gml,waschen,,,,waskaną,https://en.wiktionary.org//wiki/waschen#Middle_Low_German,7,,,,
gml,blâsen,,,,blēsaną,https://en.wiktionary.org//wiki/blasen#Middle_Low_German,7,,,,
gml,grötten,,,,grētaną,https://en.wiktionary.org//wiki/grotten#Middle_Low_German,7,,,,
gml,seggen,,,,sēaną,https://en.wiktionary.org//wiki/seggen#Middle_Low_German,7,,,,
gml,lāten,,,,lētaną,https://en.wiktionary.org//wiki/laten#Middle_Low_German,7,,,,
gml,râden,,,,rēdaną,https://en.wiktionary.org//wiki/raden#Middle_Low_German,7,,,,
gml,glôgen,,,,glōaną,https://en.wiktionary.org//w/index.php?title=glogen&action=edit&redlink=1,7,,,,
nds,rieden,reed,reden,reden,rīdaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,bieden,,,,bīdaną,https://en.wiktionary.org//wiki/bieden#Low_German,1,,,,
nds,bieten,beet,beten,beten,bītaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,schienen,scheen,schenen,schenen,skīnaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,snieden,sneed,sneden,sneden,snīþaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,risen,,,,rīsaną,https://en.wiktionary.org//wiki/risen#Low_German,1,,,,
nds,blieven,bleev,bleven,bleven,bilībaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,drieven,dreev,dreven,dreven,drībaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,griepen,greep,grepen,grepen,grīpaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,lieden,leed,leden,leden,līþaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,schieten,scheet,scheten,scheten,skītaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,schrieven,schreev,schreven,schreven,skrībaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,schrieden,,,,skrīþaną,https://en.wiktionary.org//w/index.php?title=schrieden&action=edit&redlink=1,1,,,,
nds,slieten,sleet,sleten,sleten,slītaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,snien,,,,snīwaną,https://en.wiktionary.org//wiki/snien#Low_German,1,,,,
nds,spiegen,speeg,spegen,spegen,spīwaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,stiegen,steeg,stegen,stegen,stīganą,https://lowlands-l.net/grammar/strong_verbs_2.htm,1,,ABCC,ABC,ABB
nds,rieten,,,,wrītaną,https://en.wiktionary.org/wiki/rieten#Low_German,1,,,,
nds,geten,goot,goten,gaten,geutaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,beden,bood,boden,baden,beudaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,flegen,floog,flogen,flagen,fleuganą,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,broen,,,,brewwaną,https://en.wiktionary.org//wiki/broen#Low_German,2,,,,
nds,legen,leeg,legen,lagen,leuganą,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,,,,,fleuhaną,,2,,,,
nds,fleten,floot,floten,flaten,fleutaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,freren,froor,froren,fraren,freusaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,verbeden,verbood,verboden,berbaden,furibeudaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,kesen,koos,kosen,kasen,keusaną,https://en.wiktionary.org//wiki/kesen#Low_German,2,,ABCD,ABC,ABC
nds,käwwen,,,,kewwaną,https://en.wiktionary.org//w/index.php?title=k%C3%A4wwen&action=edit&redlink=1,2,,,,
nds,krepen,kreep,krepen,krapen,kreupaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,,,,,lūkaną,,2,,,,
nds,rüken,röök,röken,raken,reukaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,schuven,schoov,schoven,schaven,skeubaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,scheten,schoot,schoten,schaten,skeutaną,https://en.wiktionary.org//wiki/scheten#Low_German,2,,ABCD,ABC,ABC
nds,sugen,,,,sūganą,https://en.wiktionary.org//wiki/sugen#Low_German,2,,,,
nds,supen,sööp,söpen,sapen,sūpaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,2,,ABCD,ABC,ABC
nds,döschen,,,,þreskaną,https://en.wiktionary.org//w/index.php?title=d%C3%B6schen&action=edit&redlink=1,3,,,,
nds,sinken,sunn,sunnen,sunnen,sinkwaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBC,ABC,ABC
nds,basten,bost,bosten,bosten,brestaną,https://en.wiktionary.org/wiki/basten#Low_German,3,,ABBB,ABB,ABB
nds,bargen,barg,bargen,gebargt,berganą,https://en.wiktionary.org/wiki/bargen#Low_German,3,,AAAA,AAA,AAA
nds,binnen,bunn,bunnen,bunnen,bindaną,https://en.wiktionary.org//wiki/binnen#Low_German,3,,ABBB,ABB,ABB
nds,,,,,brinnaną,,3,,,,
nds,drinken,drunk,drunken,drunken,drinkaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBB,ABB,ABB
nds,fechten,focht,fochten,gefochten,fehtaną,https://en.wiktionary.org//wiki/fechten#Low_German,3,,ABBB,ABB,ABB
nds,finden,fund,funden,funden,finþaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBB,ABB,ABB
nds,gellen,gull,gullen,gullen,geldaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBB,ABB,ABB
nds,helpen,hulp,hulpen,hulpen,helpaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBB,ABB,ABB
nds,rannen,,,,rinnaną,https://en.wiktionary.org//wiki/rannen#Low_German,3,,,,
nds,singen,sung,sungen,sungen,singwaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBB,ABB,ABB
nds,smölten,smölt,smölten,smolten,smeltaną,https://en.wiktionary.org//wiki/sm%C3%B6lten#Low_German,3,,AAAB,AAB,AAB
nds,,,,,spinnaną,,3,,,,
nds,,,,,springaną,,3,,,,
nds,stinken,stunk,stunken,gestunken,stinkwaną,https://en.wiktionary.org//wiki/stinken#Low_German,3,,ABBB,ABB,ABB
nds,swellen,swull,swullen,geswullen,swellaną,https://en.wiktionary.org//wiki/swellen#Low_German,3,,ABBB,ABB,ABB
nds,swimmen,swumm,swummen,swummen,swimmaną,https://en.wiktionary.org//wiki/swimmen#Low_German,3,,ABBB,ABB,ABB
nds,warpen,,,,werpaną,https://en.wiktionary.org//wiki/warpen#Low_German,3,,,,
nds,warden,wöör,wören,worren,werþaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABCD,ABC,ABC
nds,winden,,,,windaną,https://en.wiktionary.org//wiki/winden#Low_German,3,,,,
nds,winnen,wünn,wünnen,wunnen,winnaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,3,,ABBC,ABC,ABC
nds,breken,bröök,bröken,braken,brekaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,4,,ABCD,ABC,ABC
nds,bohrn,,,,beraną,https://en.wiktionary.org//w/index.php?title=bohrn&action=edit&redlink=1,4,,,,
nds,kamen,keem,kemen,kamen,kwemaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,4,,ABCA,ABA,ABA
nds,nemen,nehm,nehmen,namen,nemaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,4,,AAAB,AAB,AAB
nds,scheren,schoor,schoren,schoren,skeraną,https://lowlands-l.net/grammar/strong_verbs_2.htm,4,,ABCC,ABC,ABB
nds,stelen,stööl,stolen,stalen,stelaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,4,,ABCD,ABC,ABC
nds,treden,treed,treden,treden,trudaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,4,,ABAA,ABA,AAA
nds,wegen,wöög,wögen,wagen,weganą,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABCD,ABC,ABC
nds,drapen,dreep,drepen,drapen,drepaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABCA,ABA,ABA
nds,eten,eet,eten,eten,etaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABAA,ABA,AAA
nds,,,,,fragebaną,,5,,,,
nds,geven,geev,geven,geten,gebaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABAA,ABA,AAA
nds,lesen,leest,lesen,lesen,lesaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABAA,ABA,AAA
nds,,,,,wrekaną,,5,,,,
nds,bidden,beed,beden,beden,bidjaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABCC,ABC,ABB
nds,liggen,leeg,legen,legen,ligjaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABCC,ABC,ABB
nds,sitten,seet,seten,seten,sitjaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,5,,ABCC,ABC,ABB
nds,laden,laad,laden,laden,hlaþaną,https://en.wiktionary.org//wiki/laden#Low_German,6,,ABAA,ABA,AAA
nds,mahlen,,,,malaną,https://en.wiktionary.org//wiki/mahlen#Low_German,6,,,,
nds,,,,,wadaną,,6,,,,
nds,backen,,,,bakaną,https://en.wiktionary.org//wiki/backen#Low_German,6,,,,
nds,dregen,droog,drogen,dragen,draganą,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABCD,ABC,ABC
nds,,,,,faraną,,6,,,,
nds,,,,,gnaganą,,6,,,,
nds,graven,grööv,gröven,graven,grabaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABCA,ABA,ABA
nds,schaven,schaav,schaven,geschaavt,skabaną,https://en.wiktionary.org//wiki/schaven#Low_German,6,,ABAB,ABB,AAB
nds,slagen,slöög,slögen,slagen,slahaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABCA,ABA,ABA
nds,staan,stünn,stünnen,staan,standaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABBA,ABA,ABA
nds,hebben,harr,harren,hatt,habjaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABBB,ABB,ABB
nds,lachen,lach,lachen,gelacht,hlahjaną,https://en.wiktionary.org//wiki/lachen#Low_German,6,,AAAA,AAA,AAA
nds,schaffen,,,,skapjaną,https://en.wiktionary.org//wiki/schaffen#Low_German,6,,,,
nds,swören,swöör,swören,sworen,swarjaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABAC,ABC,AAB
nds,waschen,wüsch,wüschen,wuschen,wahsijaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,6,,ABBC,ABC,ABC
nds,,,,,haitaną,,7,,,,
nds,,,,,hawwaną,,7,,,,
nds,lopen,leep,lepen,lopen,hlaupaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,7,,ABCA,ABA,ABA
nds,bannen,,,,bannaną,https://en.wiktionary.org//wiki/bannen#Low_German,7,,,,
nds,hangen,hung,hungen,hungen,hanhaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,7,,ABBB,ABB,ABB
nds,fallen,full,fullen,fullen,fallaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,7,,ABBB,ABB,ABB
nds,fangen,fung,fungen,fungen,fanhaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,7,,ABBB,ABB,ABB
nds,holden,höll,höllen,holden,haldaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,7,,ABBA,ABA,ABA
nds,waschen,wüsch,wüschen,wuschen,waskaną,https://lowlands-l.net/grammar/strong_verbs_2.htm,7,,ABBA,ABA,ABA
nds,blasen,,,,blēsaną,https://en.wiktionary.org//wiki/blasen#Low_German,7,,,,
nds,graten,,,,grētaną,https://en.wiktionary.org//wiki/graten#Low_German,7,,,,
nds,,,,,sēaną,,7,,,,
nds,laten,leet,leten,laten,lētaną,https://en.wiktionary.org/wiki/laten#Low_German,7,,ABCA,ABA,ABA
nds,raden,,,,rēdaną,https://en.wiktionary.org//wiki/raden#Low_German,7,,,,
nds,,,,,glōaną,,7,,,,
gmh,rīten,,,,rīdaną,https://en.wiktionary.org//wiki/riten#Middle_High_German,1,,,,
gmh,bīten,,,,bīdaną,https://en.wiktionary.org//wiki/biten#Middle_High_German,1,,,,
gmh,bīzen,,,,bītaną,https://en.wiktionary.org//wiki/bizen#Middle_High_German,1,,,,
gmh,schīnen,,,,skīnaną,https://en.wiktionary.org//wiki/schinen#Middle_High_German,1,,,,
gmh,snīden,,,,snīþaną,https://en.wiktionary.org//wiki/sniden#Middle_High_German,1,,,,
gmh,rīsen,,,,rīsaną,https://en.wiktionary.org//wiki/risen#Middle_High_German,1,,,,
gmh,blīben,,,,bilībaną,https://en.wiktionary.org//w/index.php?title=bliben&action=edit&redlink=1,1,,,,
gmh,trīben,,,,drībaną,https://en.wiktionary.org//w/index.php?title=triben&action=edit&redlink=1,1,,,,
gmh,grifen,,,,grīpaną,https://en.wiktionary.org//w/index.php?title=grifen&action=edit&redlink=1,1,,,,
gmh,līden,,,,līþaną,https://en.wiktionary.org//wiki/liden#Middle_High_German,1,,,,
gmh,schīzen,,,,skītaną,https://en.wiktionary.org//w/index.php?title=schizen&action=edit&redlink=1,1,,,,
gmh,schrīben,,,,skrībaną,https://en.wiktionary.org//w/index.php?title=schriben&action=edit&redlink=1,1,,,,
gmh,schrīten,,,,skrīþaną,https://en.wiktionary.org//w/index.php?title=schriten&action=edit&redlink=1,1,,,,
gmh,slīzen,,,,slītaną,https://en.wiktionary.org//w/index.php?title=slizen&action=edit&redlink=1,1,,,,
gmh,snīwen,,,,snīwaną,https://en.wiktionary.org//w/index.php?title=sniwen&action=edit&redlink=1,1,,,,
gmh,spīen,,,,spīwaną,https://en.wiktionary.org//wiki/spien#Middle_High_German,1,,,,
gmh,stīgen,,,,stīganą,https://en.wiktionary.org//wiki/stigen#Middle_High_German,1,,,,
gmh,rīzen,,,,wrītaną,https://en.wiktionary.org//w/index.php?title=rizen&action=edit&redlink=1,1,,,,
gmh,giezen,,,,geutaną,https://en.wiktionary.org//w/index.php?title=giezen&action=edit&redlink=1,2,,,,
gmh,bieten,,,,beudaną,https://en.wiktionary.org//wiki/bieten#Middle_High_German,2,,,,
gmh,vliegen,vlouc,vlugen,gevlogen,fleuganą,https://en.wiktionary.org//wiki/vliegen#Middle_High_German,2,,ABCD,ABC,ABC
gmh,brūwen,,,,brewwaną,https://en.wiktionary.org//w/index.php?title=bruwen&action=edit&redlink=1,2,,,,
gmh,liegen,,,,leuganą,https://en.wiktionary.org/wiki/liegen#Middle_High_German,2,,,,
gmh,vliehen,,,,fleuhaną,https://en.wiktionary.org//w/index.php?title=vliehen&action=edit&redlink=1,2,,,,
gmh,vliezen,vlōȥ,vluȥȥen,gevloȥȥen,fleutaną,https://en.wiktionary.org//wiki/vliezen#Middle_High_German,2,,ABCB,ABB,ABC
gmh,vrieren,,,,freusaną,https://en.wiktionary.org//w/index.php?title=vrieren&action=edit&redlink=1,2,,,,
gmh,verbieten,,,,furibeudaną,https://en.wiktionary.org//wiki/verbieten#Middle_High_German,2,,,,
gmh,kiesen,kôs,kurn,gekorn,keusaną,https://en.wiktionary.org//wiki/kiesen#Middle_High_German,2,,ABCD,ABC,ABC
gmh,kewen,,,,kewwaną,https://en.wiktionary.org//w/index.php?title=kewen&action=edit&redlink=1,2,,,,
gmh,krūfen,,,,kreupaną,https://en.wiktionary.org//w/index.php?title=krufen&action=edit&redlink=1,2,,,,
gmh,liechen,,,,lūkaną,https://en.wiktionary.org//w/index.php?title=liechen&action=edit&redlink=1,2,,,,
gmh,riechen,,,,reukaną,https://en.wiktionary.org//wiki/riechen#Middle_High_German,2,,,,
gmh,schieben,,,,skeubaną,https://en.wiktionary.org//wiki/schieben#Middle_High_German,2,,,,
gmh,schiezzen,,,,skeutaną,https://en.wiktionary.org//w/index.php?title=schiezzen&action=edit&redlink=1,2,,,,
gmh,sūgen,,,,sūganą,https://en.wiktionary.org//wiki/sugen#Middle_High_German,2,,,,
gmh,sūfen,,,,sūpaną,https://en.wiktionary.org//w/index.php?title=sufen&action=edit&redlink=1,2,,,,
gmh,tröschen,,,,þreskaną,https://en.wiktionary.org//w/index.php?title=tr%C3%B6schen&action=edit&redlink=1,3,,,,
gmh,sinken,,,,sinkwaną,https://en.wiktionary.org//wiki/sinken#Middle_High_German,3,,,,
gmh,bresten,,,,brestaną,https://en.wiktionary.org//wiki/bresten#Middle_High_German,3,,,,
gmh,bergen,,,,berganą,https://en.wiktionary.org//wiki/bergen#Middle_High_German,3,,,,
gmh,binden,band,bunden,gebunden,bindaną,https://en.wiktionary.org//wiki/binden#Middle_High_German,3,,ABCC,ABC,ABB
gmh,brinnen,,,,brinnaną,https://en.wiktionary.org//wiki/brinnen#Middle_High_German,3,,,,
gmh,trinken,trank,trunken,getrunken,drinkaną,https://en.wiktionary.org//wiki/trinken#Middle_High_German,3,,ABCC,ABC,ABB
gmh,vëhten,,,,fehtaną,https://en.wiktionary.org//w/index.php?title=vehten&action=edit&redlink=1,3,,,,
gmh,vinden,vand,vunden,gevunden,finþaną,https://en.wiktionary.org//wiki/vinden#Middle_High_German,3,,ABCC,ABC,ABB
gmh,gëlten,,,,geldaną,https://en.wiktionary.org//wiki/gelten#Middle_High_German,3,,,,
gmh,helfen,half,hulfen,geholfen,helpaną,https://en.wiktionary.org//wiki/helfen#Middle_High_German,3,,ABCD,ABC,ABC
gmh,rinnen,rann,runnen,gerunnen,rinnaną,https://en.wiktionary.org//wiki/rinnen#Middle_High_German,3,,ABCC,ABC,ABB
gmh,singen,sang,sungen,gesungen,singwaną,https://en.wiktionary.org//wiki/singen#Middle_High_German,3,,ABCC,ABC,ABB
gmh,smelzen,,,,smeltaną,https://en.wiktionary.org//w/index.php?title=smelzen&action=edit&redlink=1,3,,,,
gmh,spinnen,,,,spinnaną,https://en.wiktionary.org//wiki/spinnen#Middle_High_German,3,,,,
gmh,springen,,,,springaną,https://en.wiktionary.org//wiki/springen#Middle_High_German,3,,,,
gmh,stinken,,,,stinkwaną,https://en.wiktionary.org//wiki/stinken#Middle_High_German,3,,,,
gmh,swëllen,,,,swellaną,https://en.wiktionary.org//wiki/swellen#Middle_High_German,3,,,,
gmh,swimmen,swamm,swummen,geswummen,swimmaną,https://en.wiktionary.org//wiki/swimmen#Middle_High_German,3,,ABCC,ABC,ABB
gmh,wërfen,warf,wurfen,geworfen,werpaną,https://en.wiktionary.org//wiki/werfen#Middle_High_German,3,,ABCD,ABC,ABC
gmh,werden,ward,wurden,geworden,werþaną,https://en.wiktionary.org//wiki/werden#Middle_High_German,3,,ABCD,ABC,ABC
gmh,winden,,,,windaną,https://en.wiktionary.org//wiki/winden#Middle_High_German,3,,,,
gmh,winnen,,,,winnaną,https://en.wiktionary.org//wiki/winnen#Middle_High_German,3,,,,
gmh,brechen,,,,brekaną,https://en.wiktionary.org//wiki/brechen#Middle_High_German,4,,,,
gmh,bërn,,,,beraną,https://en.wiktionary.org//wiki/bern#Middle_High_German,4,,,,
gmh,komen,,,,kwemaną,https://en.wiktionary.org//wiki/komen#Middle_High_German,4,,,,
gmh,nëmen,,,,nemaną,https://en.wiktionary.org//wiki/nemen#Middle_High_German,4,,,,
gmh,geschirre,,,,skeraną,https://en.wiktionary.org//w/index.php?title=geschirre&action=edit&redlink=1,4,,,,
gmh,stelen,,,,stelaną,https://en.wiktionary.org/wiki/stelen#Middle_High_German,4,,,,
gmh,treten,,,,trudaną,https://en.wiktionary.org//wiki/treten#Middle_High_German,4,,,,
gmh,wigen,,,,weganą,https://en.wiktionary.org//wiki/wigen#Middle_High_German,5,,,,
gmh,treffen,,,,drepaną,https://en.wiktionary.org//wiki/treffen#Middle_High_German,5,,,,
gmh,eszen,,,,etaną,https://en.wiktionary.org//w/index.php?title=eszen&action=edit&redlink=1,5,,,,
gmh,vergeben,,,,fragebaną,https://en.wiktionary.org//wiki/vergeben#Middle_High_German,5,,,,
gmh,geben,,,,gebaną,https://en.wiktionary.org//wiki/geben#Middle_High_German,5,,,,
gmh,lësen,,,,lesaną,https://en.wiktionary.org//wiki/lesen#Middle_High_German,5,,,,
gmh,rechen,,,,wrekaną,https://en.wiktionary.org//wiki/rechen#Middle_High_German,5,,,,
gmh,bitten,,,,bidjaną,https://en.wiktionary.org//wiki/bitten#Middle_High_German,5,,,,
gmh,ligen,lac,lāgen,gelëgen,ligjaną,https://en.wiktionary.org/wiki/ligen#Middle_High_German,5,,ABCD,ABC,ABC
gmh,sitzen,,,,sitjaną,https://en.wiktionary.org//wiki/sitzen#Middle_High_German,5,,,,
gmh,laden,,,,hlaþaną,https://en.wiktionary.org//wiki/laden#Middle_High_German,6,,,,
gmh,maln,,,,malaną,https://en.wiktionary.org//w/index.php?title=maln&action=edit&redlink=1,6,,,,
gmh,waten,,,,wadaną,https://en.wiktionary.org//wiki/waten#Middle_High_German,6,,,,
gmh,backen,,,,bakaną,https://en.wiktionary.org//wiki/backen#Middle_High_German,6,,,,
gmh,tragen,truoc,truogen,getragen,draganą,https://en.wiktionary.org//wiki/tragen#Middle_High_German,6,,ABBA,ABA,ABA
gmh,varn,,,,faraną,https://en.wiktionary.org//w/index.php?title=varn&action=edit&redlink=1,6,,,,
gmh,nagen,,,,gnaganą,https://en.wiktionary.org//wiki/nagen#Middle_High_German,6,,,,
gmh,graben,,,,grabaną,https://en.wiktionary.org//wiki/graben#Middle_High_German,6,,,,
gmh,schaben,,,,skabaną,https://en.wiktionary.org//wiki/schaben#Middle_High_German,6,,,,
