lang,form,PRET.SG,PRET.PL,PTCP,proto_gem_form,links,class_n
nld,wassen,waste,waste,gewassen,waskaną,https://en.wiktionary.org//wiki/wassen#Dutch,7
nld,blazen,blies,blies,geblazen,blēsaną,https://en.wiktionary.org//wiki/blazen#Dutch,7
nld,,,,,grētaną,,7
nld,zaaien,zaaide,zaaide,gezaaid,sēaną,https://en.wiktionary.org//wiki/zaaien#Dutch,7
nld,leasen,leasete,leasete,geleaset,lētaną,https://en.wiktionary.org//wiki/leasen#Dutch,7
nld,raden,raadde,raadde,geraden,rēdaną,https://en.wiktionary.org//wiki/raden#Dutch,7
nld,gloeien,gloeide,gloeiden,gegloeid,glōaną,https://en.wiktionary.org//wiki/gloeien#Dutch,7
got,,,,,rīdaną,,1
got,beidan,baiþ,bidun,bidans,bīdaną,https://en.wiktionary.org//wiki/beidan#Gothic,1
got,beitan,bait,bitun,bitans,bītaną,https://en.wiktionary.org//wiki/beitan#Gothic,1
got,skeinan,skain,skinun,skinans,skīnaną,https://en.wiktionary.org//wiki/skeinan#Gothic,1
got,sneiþan,snaiþ,sniþun,sniþans,snīþaną,https://en.wiktionary.org//wiki/snei%C3%BEan#Gothic,1
got,urreisan,urrais,urrisun,urrisans,rīsaną,https://en.wiktionary.org//wiki/urreisan#Gothic,1
got,bileiban,bilaif,bilibun,bilibans,bilībaną,https://en.wiktionary.org//wiki/bileiban#Gothic,1
got,dreiban,draif,dribun,dribans,drībaną,https://en.wiktionary.org//wiki/dreiban#Gothic,1
got,greipan,graip,gripun,gripans,grīpaną,https://en.wiktionary.org//wiki/greipan#Gothic,1
got,leiþan,,,,līþaną,,1
got,,,,,skītaną,,1
got,,,,,skrībaną,,1
got,,,,,skrīþaną,,1
got,,,,,slītaną,,1
got,,,,,snīwaną,,1
got,speiwan,spaiw,spiwun,spiwans,spīwaną,https://en.wiktionary.org//wiki/speiwan#Gothic,1
got,steigan,staig,stigun,stigans,stīganą,https://en.wiktionary.org//wiki/steigan#Gothic,1
got,,,,,wrītaną,,1
got,giutan,gaut,gutun,gutans,geutaną,https://en.wiktionary.org//wiki/giutan#Gothic,2
got,,,,,beudaną,,2
got,,,,,fleuganą,,2
got,,,,,brewwaną,,2
got,liugan,laug,lugun,lugans,leuganą,https://en.wiktionary.org//wiki/liugan#Gothic,2
got,þliuhan,þlauh,þlauhun,þlauhans,fleuhaną,https://en.wiktionary.org//wiki/%C3%BEliuhan#Gothic,2
got,,,,,fleutaną,,2
got,,,,,freusaną,,2
got,faurbiudan,faurbauþ,faurbudun,faurbudans,furibeudaną,https://en.wiktionary.org//wiki/faurbiudan#Gothic,2
got,kiusan,kaus,kusun,kusans,keusaną,https://en.wiktionary.org//wiki/kiusan#Gothic,2
got,,,,,kewwaną,,2
got,,,,,kreupaną,,2
got,uslukan,,,,lūkaną,https://en.wiktionary.org//wiki/uslukan#Gothic,2
got,,,,,reukaną,,2
got,afskiuban,afskauf,afskubun,afskubans,skeubaną,https://en.wiktionary.org//wiki/afskiuban#Gothic,2
got,,,,,skeutaną,,2
got,,,,,sūganą,,2
got,,,,,sūpaną,,2
got,þriskan,þrask,þruskun,þruskans,þreskaną,https://en.wiktionary.org//wiki/%C3%BEriskan#Gothic,3
got,sigqan,sagq,sugqun,sugqans,sinkwaną,https://en.wiktionary.org//wiki/sigqan#Gothic,3
got,bristan,,,,brestaną,,3
got,bairgan,barg,baurgun,baurgans,berganą,https://en.wiktionary.org//wiki/bairgan#Gothic,3
got,bindan,band,bundun,bundans,bindaną,https://en.wiktionary.org//wiki/bindan#Gothic,3
got,brinnan,brann,brunnun,brunnans,brinnaną,https://en.wiktionary.org//wiki/brinnan#Gothic,3
got,drigkan,dragk,drugkun,drugkans,drinkaną,https://en.wiktionary.org//wiki/drigkan#Gothic,3
got,,,,,fehtaną,,3
got,finþan,fanþ,funþun,funþans,finþaną,https://en.wiktionary.org//wiki/fin%C3%BEan#Gothic,3
got,gildan,,,,geldaną,,3
got,hilpan,halp,hulpun,hulpans,helpaną,https://en.wiktionary.org//wiki/hilpan#Gothic,3
got,haljōrunna,,,,rinnaną,,3
got,siggwan,saggw,suggwun,suggwans,singwaną,https://en.wiktionary.org//wiki/siggwan#Gothic,3
got,,,,,smeltaną,,3
got,spinnan,spann,spunnun,spunnans,spinnaną,https://en.wiktionary.org//wiki/spinnan#Gothic,3
got,,,,,springaną,,3
got,stigqan,stagq,stugqun,stugqans,stinkwaną,https://en.wiktionary.org//wiki/stigqan#Gothic,3
got,,,,,swellaną,,3
got,,,,,swimmaną,,3
got,wairpan,warp,waurpun,waurpans,werpaną,https://en.wiktionary.org//wiki/wairpan#Gothic,3
got,wairþan,warþ,waurþun,waurþans,werþaną,https://en.wiktionary.org//wiki/wair%C3%BEan#Gothic,3
got,windan,,,,windaną,,3
got,winnan,wann,wunnun,wunnans,winnaną,https://en.wiktionary.org//wiki/winnan#Gothic,3
got,brikan,brak,brēkun,brukans,brekaną,https://en.wiktionary.org//wiki/brikan#Gothic,4
got,bairan,bar,bērun,baurans,beraną,https://en.wiktionary.org//wiki/bairan#Gothic,4
got,qiman,qam,qēmun,qumans,kwemaną,https://en.wiktionary.org//wiki/qiman#Gothic,4
got,niman,nam,nēmun,numans,nemaną,https://en.wiktionary.org//wiki/niman#Gothic,4
got,skairan,,,,skeraną,,4
got,stilan,stal,stēlun,stulans,stelaną,https://en.wiktionary.org//wiki/stilan#Gothic,4
got,trudan,traþ,trēdun,trudans,trudaną,https://en.wiktionary.org//wiki/trudan#Gothic,4
got,gawigan,gawag,gawēgun,gawigans,weganą,https://en.wiktionary.org//wiki/gawigan#Gothic,5
got,,,,,drepaną,,5
got,itan,ēt,ētun,itans,etaną,https://en.wiktionary.org//wiki/itan#Gothic,5
got,fragiban,fragaf,fragēbun,fragibans,fragebaną,https://en.wiktionary.org//wiki/fragiban#Gothic,5
got,giban,gaf,gēbun,gibans,gebaną,https://en.wiktionary.org//wiki/giban#Gothic,5
got,lisan,lista,listēdun,lists,lesaną,https://en.wiktionary.org//wiki/lisan#Gothic,5
got,wrikan,wrak,wrekun,wrikans,wrekaną,https://en.wiktionary.org//wiki/wrikan#Gothic,5
got,bidjan,baþ,bēdun,bidans,bidjaną,https://en.wiktionary.org//wiki/bidjan#Gothic,5
got,ligan,lag,lēgun,ligans,ligjaną,https://en.wiktionary.org//wiki/ligan#Gothic,5
got,sitan,sat,sētun,sitans,sitjaną,https://en.wiktionary.org//wiki/sitan#Gothic,5
got,hlaþan,,,,hlaþaną,,6
got,malan,mōl,mōlun,malans,malaną,https://en.wiktionary.org//wiki/malan#Gothic,6
got,,,,,wadaną,,6
got,,,,,bakaną,,6
got,dragan,drōg,drōgun,dragans,draganą,https://en.wiktionary.org//wiki/dragan#Gothic,6
got,faran,for,forun,farans,faraną,https://en.wiktionary.org//wiki/faran#Gothic,6
got,,,,,gnaganą,,6
got,graban,grōb,grōbun,grabans,grabaną,https://en.wiktionary.org//wiki/graban#Gothic,6
got,skaban,skōf,skōbun,skabans,skabaną,https://en.wiktionary.org//wiki/skaban#Gothic,6
got,slahan,slōh,slōhun,slahans,slahaną,https://en.wiktionary.org//wiki/slahan#Gothic,6
got,standan,stōþ,stōþun,standans,standaną,https://en.wiktionary.org//wiki/standan#Gothic,6
got,hafjan,hōf,hōfun,hafans,habjaną,https://en.wiktionary.org//wiki/hafjan#Gothic,6
got,hlahjan,hlōh,hlōhun,hlahans,hlahjaną,https://en.wiktionary.org//wiki/hlahjan#Gothic,6
got,gaskapjan,gaskōp,gaskōpun,gaskapans,skapjaną,https://en.wiktionary.org//wiki/gaskapjan#Gothic,6
got,swaran,swōr,swōrun,swarans,swarjaną,https://en.wiktionary.org//wiki/swaran#Gothic,6
got,wahsjan,wōhs,wōhsun,wahsans,wahsijaną,https://en.wiktionary.org//wiki/wahsjan#Gothic,6
got,haitan,haihait,haihaitun,haitans,haitaną,https://en.wiktionary.org//wiki/haitan#Gothic,7
got,,,,,hawwaną,,7
got,ushlaupan,ushaihlaup,ushaihlaupun,ushlaupans,hlaupaną,https://en.wiktionary.org//wiki/ushlaupan#Gothic,7
got,,,,,bannaną,,7
got,hāhan,haihāh,haihāhun,hāhans,hanhaną,https://en.wiktionary.org//wiki/hahan#Gothic,7
got,,,,,fallaną,,7
got,fahan,,,,fanhaną,https://en.wiktionary.org//wiki/fahan#Gothic,7
got,haldan,haihald,haihaldun,haldans,haldaną,https://en.wiktionary.org//wiki/haldan#Gothic,7
got,,,,,waskaną,,7
got,ufblēsan,ufbaiblēs,ufbaiblēsun,ufblēsans,blēsaną,https://en.wiktionary.org//wiki/ufblesan#Gothic,7
got,grētan,gaigrōt,gaigrōtun,grētans,grētaną,https://en.wiktionary.org//wiki/gretan#Gothic,7
got,saian,saisō,saisōun,saians,sēaną,https://en.wiktionary.org//wiki/saian#Gothic,7
got,lētan,lailōt,lailōtun,lētans,lētaną,https://en.wiktionary.org//wiki/letan#Gothic,7
got,rēdan,,,,rēdaną,,7
got,,,,,glōaną,,7
goh,rītan,reit,ritun,giritan,rīdaną,https://en.wiktionary.org//wiki/ritan#Old_High_German,1
goh,pītan,,,,bīdaną,https://en.wiktionary.org//wiki/pitan#Old_High_German,1
goh,bīzan,beiz,bizzun,gibizzan,bītaną,https://en.wiktionary.org//wiki/bizan#Old_High_German,1
goh,skīnan,,,,skīnaną,https://en.wiktionary.org//wiki/skinan#Old_High_German,1
goh,snīdan,,,,snīþaną,https://en.wiktionary.org//w/index.php?title=snidan&action=edit&redlink=1,1
goh,rīsan,reis,risun,girisan,rīsaną,https://en.wiktionary.org//wiki/risan#Old_High_German,1
goh,bilīban,,,,bilībaną,https://en.wiktionary.org//w/index.php?title=biliban&action=edit&redlink=1,1
goh,trīban,,,,drībaną,https://en.wiktionary.org//w/index.php?title=triban&action=edit&redlink=1,1
goh,grīfan,greif,griffun,gigriffan,grīpaną,https://en.wiktionary.org//wiki/grifan#Old_High_German,1
goh,līdan,,,,līþaną,https://en.wiktionary.org//wiki/lidan#Old_High_German,1
goh,skīzan,,,,skītaną,https://en.wiktionary.org//w/index.php?title=skizan&action=edit&redlink=1,1
goh,scrīban,,,,skrībaną,https://en.wiktionary.org//wiki/scriban#Old_High_German,1
goh,scrītan,,,,skrīþaną,https://en.wiktionary.org//wiki/scritan#Old_High_German,1
goh,slīzan,,,,slītaną,https://en.wiktionary.org//wiki/slizan#Old_High_German,1
goh,snīwan,,,,snīwaną,https://en.wiktionary.org//wiki/sniwan#Old_High_German,1
goh,spīwan,,,,spīwaną,https://en.wiktionary.org//wiki/spiwan#Old_High_German,1
goh,stīgan,,,,stīganą,https://en.wiktionary.org//wiki/stigan#Old_High_German,1
goh,rīzan,,,,wrītaną,https://en.wiktionary.org//wiki/rizan#Old_High_German,1
goh,giozan,gouz,guzzun,gigozzan,geutaną,https://en.wiktionary.org//wiki/giozan#Old_High_German,2
goh,biotan,bōt,butun,gibotan,beudaną,https://en.wiktionary.org//wiki/biotan#Old_High_German,2
goh,fliogan,floug,flugun,giflogan,fleuganą,https://en.wiktionary.org//wiki/fliogan#Old_High_German,2
goh,briuwan,brouw,bruwun,gibruwan,brewwaną,https://en.wiktionary.org//wiki/briuwan#Old_High_German,2
goh,liogan,,,,leuganą,https://en.wiktionary.org//wiki/liogan#Old_High_German,2
goh,fliohan,flouh,flugun,giflogan,fleuhaną,https://en.wiktionary.org//wiki/fliohan#Old_High_German,2
goh,fliozan,,,,fleutaną,https://en.wiktionary.org//w/index.php?title=fliozan&action=edit&redlink=1,2
goh,friosan,frōs,frurun,gifroran,freusaną,https://en.wiktionary.org//wiki/friosan#Old_High_German,2
goh,furibiotan,,,,furibeudaną,https://en.wiktionary.org//w/index.php?title=furibiotan&action=edit&redlink=1,2
goh,chiosan,,,,keusaną,https://en.wiktionary.org//w/index.php?title=chiosan&action=edit&redlink=1,2
goh,kiuwan,,,,kewwaną,https://en.wiktionary.org//w/index.php?title=kiuwan&action=edit&redlink=1,2
goh,krūfan,,,,kreupaną,,2
goh,ūzbilūhhan,,,,lūkaną,https://en.wiktionary.org//w/index.php?title=uzbiluhhan&action=edit&redlink=1,2
goh,riohhan,rouh,ruhhun,girohhan,reukaną,https://en.wiktionary.org//wiki/riohhan#Old_High_German,2
goh,scioban,,,,skeubaną,https://en.wiktionary.org//w/index.php?title=scioban&action=edit&redlink=1,2
goh,sciozzan,scōz,scuzzun,giscozzan,skeutaną,https://en.wiktionary.org//wiki/sciozzan#Old_High_German,2
goh,sūgan,,,,sūganą,https://en.wiktionary.org//wiki/sugan#Old_High_German,2
goh,sūfan,,,,sūpaną,https://en.wiktionary.org//wiki/sufan#Old_High_German,2
goh,dreskan,drask,druskun,gidruskan,þreskaną,https://en.wiktionary.org//wiki/dreskan#Old_High_German,3
goh,sinkan,sank,sunkun,gisunkan,sinkwaną,https://en.wiktionary.org//wiki/sinkan#Old_High_German,3
goh,bristan,,,,brestaną,,3
goh,bergan,barg,burgun,giborgan,berganą,https://en.wiktionary.org//wiki/bergan#Old_High_German,3
goh,bintan,bant,buntun,gibuntan,bindaną,https://en.wiktionary.org//wiki/bintan#Old_High_German,3
goh,brinnan,,,,brinnaną,https://en.wiktionary.org//wiki/brinnan#Old_High_German,3
goh,trinkan,trank,trunkun,gitrunkan,drinkaną,https://en.wiktionary.org//wiki/trinkan#Old_High_German,3
goh,fehtan,faht,fuhtun,gifohtan,fehtaną,https://en.wiktionary.org//wiki/fehtan#Old_High_German,3
goh,findan,fand,fundun,gifundan,finþaną,https://en.wiktionary.org//wiki/findan#Old_High_German,3
goh,geltan,galt,gultun,gigoltan,geldaną,https://en.wiktionary.org//wiki/geltan#Old_High_German,3
goh,helfan,half,hulfun,giholfan,helpaną,https://en.wiktionary.org//wiki/helfan#Old_High_German,3
goh,rinnan,,,,rinnaną,https://en.wiktionary.org//wiki/rinnan#Old_High_German,3
goh,singan,sang,sungun,gisungan,singwaną,https://en.wiktionary.org//wiki/singan#Old_High_German,3
goh,smelzan,,,,smeltaną,https://en.wiktionary.org//w/index.php?title=smelzan&action=edit&redlink=1,3
goh,spinnan,,,,spinnaną,https://en.wiktionary.org//wiki/spinnan#Old_High_German,3
goh,springan,,,,springaną,https://en.wiktionary.org//wiki/springan#Old_High_German,3
goh,stinchan,,,,stinkwaną,https://en.wiktionary.org//w/index.php?title=stinchan&action=edit&redlink=1,3
goh,swellan,,,,swellaną,https://en.wiktionary.org//wiki/swellan#Old_High_German,3
goh,swimman,,,,swimmaną,https://en.wiktionary.org//wiki/swimman#Old_High_German,3
goh,ƿerpan,,,,werpaną,https://en.wiktionary.org//wiki/%C6%BFerpan#Old_High_German,3
goh,ƿerdan,,,,werþaną,https://en.wiktionary.org//wiki/%C6%BFerdan#Old_High_German,3
goh,wintan,want,wuntum,giwuntan,windaną,https://en.wiktionary.org//wiki/wintan#Old_High_German,3
goh,winnan,,,,winnaną,https://en.wiktionary.org//wiki/winnan#Old_High_German,3
goh,brehhan,brah,brāhhun,gibrohhan,brekaną,https://en.wiktionary.org//wiki/brehhan#Old_High_German,4
goh,peran,,,,beraną,https://en.wiktionary.org//wiki/peran#Old_High_German,4
goh,chuman,,,,kwemaną,https://en.wiktionary.org//wiki/chuman#Old_High_German,4
goh,neman,nam,nāmun,ginoman,nemaną,https://en.wiktionary.org//wiki/neman#Old_High_German,4
goh,giskirri,,,,skeraną,https://en.wiktionary.org//w/index.php?title=giskirri&action=edit&redlink=1,4
goh,stelan,,,,stelaną,https://en.wiktionary.org//wiki/stelan#Old_High_German,4
goh,tretan,,,,trudaną,https://en.wiktionary.org//w/index.php?title=tretan&action=edit&redlink=1,4
goh,wegan,,,,weganą,https://en.wiktionary.org//wiki/wegan#Old_High_German,5
goh,treffan,,,,drepaną,https://en.wiktionary.org//w/index.php?title=treffan&action=edit&redlink=1,5
goh,ezzan,āz,āzun,gezzan,etaną,https://en.wiktionary.org//wiki/ezzan#Old_High_German,5
goh,fargeban,,,,fragebaną,https://en.wiktionary.org//w/index.php?title=fargeban&action=edit&redlink=1,5
goh,geban,gab,gābun,gigeban,gebaną,https://en.wiktionary.org//wiki/geban#Old_High_German,5
goh,lesan,las,lārun,gilesan,lesaną,https://en.wiktionary.org//wiki/lesan#Old_High_German,5
goh,wrehhan,,,,wrekaną,https://en.wiktionary.org//w/index.php?title=wrehhan&action=edit&redlink=1,5
goh,bitten,bat,bātum,gibëtan,bidjaną,https://en.wiktionary.org//wiki/bitten#Old_High_German,5
goh,liggan,,,,ligjaną,https://en.wiktionary.org//w/index.php?title=liggan&action=edit&redlink=1,5
goh,sitten,,,,sitjaną,https://en.wiktionary.org//wiki/sitten#Old_High_German,5
goh,ladan,,,,hlaþaną,https://en.wiktionary.org//wiki/ladan#Old_High_German,6
goh,malan,,,,malaną,https://en.wiktionary.org//wiki/malan#Old_High_German,6
goh,watan,,,,wadaną,https://en.wiktionary.org//wiki/watan#Old_High_German,6
goh,backan,,,,bakaną,https://en.wiktionary.org//w/index.php?title=backan&action=edit&redlink=1,6
goh,tragan,truog,truogun,gitragan,draganą,https://en.wiktionary.org//wiki/tragan#Old_High_German,6
goh,faran,fuor,fuorun,gifaran,faraną,https://en.wiktionary.org//wiki/faran#Old_High_German,6
goh,nagan,,,,gnaganą,https://en.wiktionary.org//wiki/nagan#Old_High_German,6
goh,graban,,,,grabaną,https://en.wiktionary.org//wiki/graban#Old_High_German,6
goh,skaban,,,,skabaną,https://en.wiktionary.org//wiki/skaban#Old_High_German,6
goh,slahan,sluog,sluogun,gislagan,slahaną,https://en.wiktionary.org//wiki/slahan#Old_High_German,6
goh,standan,,,,standaną,https://en.wiktionary.org//wiki/standan#Old_High_German,6
goh,heven,,,,habjaną,https://en.wiktionary.org//wiki/heven#Old_High_German,6
goh,hlahhēn,,,,hlahjaną,https://en.wiktionary.org//w/index.php?title=hlahhen&action=edit&redlink=1,6
goh,scephen,,,,skapjaną,https://en.wiktionary.org//w/index.php?title=scephen&action=edit&redlink=1,6
goh,swerren,,,,swarjaną,https://en.wiktionary.org//w/index.php?title=swerren&action=edit&redlink=1,6
goh,giwahsen,,,,wahsijaną,https://en.wiktionary.org//w/index.php?title=giwahsen&action=edit&redlink=1,6
goh,heizan,,,,haitaną,https://en.wiktionary.org//w/index.php?title=heizan&action=edit&redlink=1,7
goh,houwan,hio,hiewun,gihouwan,hawwaną,https://en.wiktionary.org//wiki/houwan#Old_High_German,7
goh,loufan,,,,hlaupaną,https://en.wiktionary.org//w/index.php?title=loufan&action=edit&redlink=1,7
goh,bannan,,,,bannaną,https://en.wiktionary.org//wiki/bannan#Old_High_German,7
goh,hāhan,,,,hanhaną,https://en.wiktionary.org//wiki/hahan#Old_High_German,7
goh,fallan,fial,fialun,gifallan,fallaną,https://en.wiktionary.org//wiki/fallan#Old_High_German,7
goh,fāhan,,,,fanhaną,https://en.wiktionary.org//wiki/fahan#Old_High_German,7
goh,haltan,hialt,hialtun,gihaltan,haldaną,https://en.wiktionary.org//wiki/haltan#Old_High_German,7
goh,waskan,,,,waskaną,https://en.wiktionary.org//wiki/waskan#Old_High_German,7
goh,blāsan,,,,blēsaną,https://en.wiktionary.org//wiki/blasan#Old_High_German,7
goh,grāzzan,,,,grētaną,https://en.wiktionary.org//w/index.php?title=grazzan&action=edit&redlink=1,7
goh,sāen,,,,sēaną,https://en.wiktionary.org//wiki/saen#Old_High_German,7
goh,lāzzan,,,,lētaną,https://en.wiktionary.org//w/index.php?title=lazzan&action=edit&redlink=1,7
goh,rātan,,,,rēdaną,https://en.wiktionary.org//wiki/ratan#Old_High_German,7
goh,gluoen,gluota,gluotun,gigluot,glōaną,https://en.wiktionary.org//wiki/gluoen#Old_High_German,7
swe,rida,red,redo,riden,rīdaną,https://en.wiktionary.org//wiki/rida#Swedish,1
swe,bida,bidade,bidade,bidad,bīdaną,https://en.wiktionary.org//wiki/bida#Swedish,1
swe,bita,,,,bītaną,https://en.wiktionary.org//wiki/bita#Swedish,1
swe,skina,sken,skeno,skinit,skīnaną,https://en.wiktionary.org//wiki/skina#Swedish,1
swe,snida,snidade,snidade,snidad,snīþaną,https://en.wiktionary.org//wiki/snida#Swedish,1
swe,risa,,,,rīsaną,https://en.wiktionary.org//wiki/risa#Swedish,1
swe,bli,blev,blevo,bliven,bilībaną,https://en.wiktionary.org//wiki/bli#Swedish,1
swe,driva,,,,drībaną,https://en.wiktionary.org//wiki/driva#Swedish,1
swe,gripa,grep,grepo,gripen,grīpaną,https://en.wiktionary.org//wiki/gripa#Swedish,1
swe,lida,led,ledo,liden,līþaną,https://en.wiktionary.org//wiki/lida#Swedish,1
swe,skita,skitade,skitade,skitad,skītaną,https://en.wiktionary.org//wiki/skita#Swedish,1
swe,skriva,skrev,skrevo,skriven,skrībaną,https://en.wiktionary.org//wiki/skriva#Swedish,1
swe,skrida,,,,skrīþaną,https://en.wiktionary.org//wiki/skrida#Swedish,1
swe,slita,slet,sleto,sliten,slītaną,https://en.wiktionary.org//wiki/slita#Swedish,1
swe,snö,,,,snīwaną,https://en.wiktionary.org//wiki/sn%C3%B6#Swedish,1
swe,spy,spydde,spydde,spydd,spīwaną,https://en.wiktionary.org//wiki/spy#Swedish,1
swe,stiga,steg,stego,stigen,stīganą,https://en.wiktionary.org//wiki/stiga#Swedish,1
swe,rita,ritade,ritade,ritad,wrītaną,https://en.wiktionary.org//wiki/rita#Swedish,1
swe,gjuta,göt,göto,gjuten,geutaną,https://en.wiktionary.org//wiki/gjuta#Swedish,2
swe,bjuda,bjöd,bjödo,bjuden,beudaną,https://en.wiktionary.org//wiki/bjuda#Swedish,2
swe,flyga,flög,flögo,flugen,fleuganą,https://en.wiktionary.org//wiki/flyga#Swedish,2
swe,brygga,,,,brewwaną,https://en.wiktionary.org//wiki/brygga#Swedish,2
swe,ljuga,ljög,ljögo,ljugen,leuganą,https://en.wiktionary.org//wiki/ljuga#Swedish,2
swe,fly,flydde,flydde,flydd,fleuhaną,https://en.wiktionary.org//wiki/fly#Swedish,2
swe,flyta,flöt,flöto,fluten,fleutaną,https://en.wiktionary.org//wiki/flyta#Swedish,2
swe,fryse,,,,freusaną,https://en.wiktionary.org//wiki/fryse#Swedish,2
swe,förbjuda,förbjöd,förbjödo,förbjuden,furibeudaną,https://en.wiktionary.org//wiki/f%C3%B6rbjuda#Swedish,2
swe,tjusa,tjusade,tjusade,tjusad,keusaną,https://en.wiktionary.org//wiki/tjusa#Swedish,2
swe,tugga,tuggade,tuggade,tuggad,kewwaną,https://en.wiktionary.org//wiki/tugga#Swedish,2
swe,krypa,kröp,kröpo,krupen,kreupaną,https://en.wiktionary.org//wiki/krypa#Swedish,2
swe,lucka,,,,lūkaną,https://en.wiktionary.org//wiki/lucka#Swedish,2
swe,ryka,rykte,rykte,rykt,reukaną,https://en.wiktionary.org//wiki/ryka#Swedish,2
swe,skuva,,,,skeubaną,https://en.wiktionary.org//wiki/skuva#Swedish,2
swe,skjuta,sköt,sköto,skjuten,skeutaną,https://en.wiktionary.org//wiki/skjuta#Swedish,2
swe,suga,sög,sögo,sugen,sūganą,https://en.wiktionary.org//wiki/suga#Swedish,2
swe,supa,söp,söpo,supen,sūpaną,https://en.wiktionary.org//wiki/supa#Swedish,2
swe,tröska,tröskade,tröskade,tröskad,þreskaną,https://en.wiktionary.org//wiki/tr%C3%B6ska#Swedish,3
swe,sjunka,sjönk,sjönko,sjunken,sinkwaną,https://en.wiktionary.org//wiki/sjunka#Swedish,3
swe,brista,brast,brusto,brusten,brestaną,https://en.wiktionary.org//wiki/brista#Swedish,3
swe,bärga,,,,berganą,https://en.wiktionary.org//wiki/b%C3%A4rga#Swedish,3
swe,binda,band,bundo,bunden,bindaną,https://en.wiktionary.org//wiki/binda#Swedish,3
swe,brinna,brann,brunno,brunnen,brinnaną,https://en.wiktionary.org//wiki/brinna#Swedish,3
swe,dricka,drack,drucko,drucken,drinkaną,https://en.wiktionary.org//wiki/dricka#Swedish,3
swe,fäkta,fäktade,fäktade,fäktat,fehtaną,https://en.wiktionary.org//wiki/f%C3%A4kta#Swedish,3
swe,finna,fann,funno,funnen,finþaną,https://en.wiktionary.org//wiki/finna#Swedish,3
swe,gälda,,,,geldaną,https://en.wiktionary.org//wiki/g%C3%A4lda#Swedish,3
swe,hjälpa,halp,hulpo,hulpen,helpaną,https://en.wiktionary.org//wiki/hj%C3%A4lpa#Swedish,3
swe,rinna,rann,runno,runnen,rinnaną,https://en.wiktionary.org//wiki/rinna#Swedish,3
swe,sjunga,sjöng,sjöngo,sjungen,singwaną,https://en.wiktionary.org//wiki/sjunga#Swedish,3
swe,smälta,smalt,smulto,smulten,smeltaną,https://en.wiktionary.org//wiki/sm%C3%A4lta#Swedish,3
swe,spinna,spann,spunno,spunnen,spinnaną,https://en.wiktionary.org//wiki/spinna#Swedish,3
swe,spricka,sprack,sprucko,sprucken,springaną,https://en.wiktionary.org//wiki/spricka#Swedish,3
swe,stinka,stank,stunko,stunkit,stinkwaną,https://en.wiktionary.org//wiki/stinka#Swedish,3
swe,svälla,svällde,svällde,svälld,swellaną,https://en.wiktionary.org//wiki/sv%C3%A4lla#Swedish,3
swe,simma,sam,summo,summen,swimmaną,https://en.wiktionary.org//wiki/simma#Swedish,3
swe,värpa,,,,werpaną,https://en.wiktionary.org//wiki/v%C3%A4rpa#Swedish,3
swe,varda,vart,vordo,vorden,werþaną,https://en.wiktionary.org//wiki/varda#Swedish,3
swe,vinda,,,,windaną,https://en.wiktionary.org//wiki/vinda#Swedish,3
swe,vinne,,,,winnaną,https://en.wiktionary.org//wiki/vinne#Swedish,3
swe,bräcka,bräckte,bräckte,bräckt,brekaną,https://en.wiktionary.org//wiki/br%C3%A4cka#Swedish,4
swe,bära,bar,buro,buren,beraną,https://en.wiktionary.org//wiki/b%C3%A4ra#Swedish,4
swe,komma,,,,kwemaną,https://en.wiktionary.org//wiki/komma#Swedish,4
swe,förnimma,förnam,förnummo,förnummen,nemaną,https://en.wiktionary.org//wiki/f%C3%B6rnimma#Swedish,4
swe,skära,,,,skeraną,https://en.wiktionary.org//wiki/sk%C3%A4ra#Swedish,4
swe,stjäla,stal,stulo,stulen,stelaną,https://en.wiktionary.org//wiki/stj%C3%A4la#Swedish,4
swe,träda,,,,trudaną,https://en.wiktionary.org//wiki/tr%C3%A4da#Swedish,4
swe,väga,vägde,vägde,vägd,weganą,https://en.wiktionary.org//wiki/v%C3%A4ga#Swedish,5
swe,dräpa,drap,dråpo,dräpen,drepaną,https://en.wiktionary.org//wiki/dr%C3%A4pa#Swedish,5
swe,äta,åt,åto,äten,etaną,https://en.wiktionary.org//wiki/%C3%A4ta#Swedish,5
swe,förgiva,,,,fragebaną,https://en.wiktionary.org//w/index.php?title=f%C3%B6rgiva&action=edit&redlink=1,5
swe,giva,gav,gåvo,given,gebaną,https://en.wiktionary.org//wiki/giva#Swedish,5
swe,läsa,läste,läste,läst,lesaną,https://en.wiktionary.org//wiki/l%C3%A4sa#Swedish,5
swe,räka,,,,wrekaną,https://en.wiktionary.org//wiki/r%C3%A4ka#Swedish,5
swe,be,bad,bådo,bedd,bidjaną,https://en.wiktionary.org//wiki/be#Swedish,5
swe,ligga,låg,lågo,legat,ligjaną,https://en.wiktionary.org//wiki/ligga#Swedish,5
swe,sitta,satt,såto,säten,sitjaną,https://en.wiktionary.org//wiki/sitta#Swedish,5
swe,ladda,laddade,laddade,laddad,hlaþaną,https://en.wiktionary.org//wiki/ladda#Swedish,6
swe,mala,malde,malde,mald,malaną,https://en.wiktionary.org//wiki/mala#Swedish,6
swe,vada,vadade,vadade,vadat,wadaną,https://en.wiktionary.org//wiki/vada#Swedish,6
swe,baka,bakade,bakade,bakad,bakaną,https://en.wiktionary.org//wiki/baka#Swedish,6
